M is representing peak till the message
Malloc-M represents malloc memory at the message
Available-M represents available memory in the system
STATS:: |   |   after  Check: GCDB : M=1886.18mb, Malloc-M=468mb, Available-M=12299mb, T=0s CPU=0s W=(2025-10-20 13:35:32)
STATS:: |   |   before Check: Tanglewood : M=1886.18mb, Malloc-M=468mb, Available-M=12299mb, T=0s CPU=0s W=(2025-10-20 13:35:32)
STATS:: |   |   after  Check: Tanglewood : M=1886.18mb, Malloc-M=468mb, Available-M=12294mb, T=0s CPU=0.02s W=(2025-10-20 13:35:32)
STATS:: |   after  Check: compute_formal_core : M=1886.18mb, Malloc-M=468mb, Available-M=12295mb, T=0s CPU=0.02s W=(2025-10-20 13:35:32)
STATS:: |   before TraceGen: Prep : M=1886.18mb, Malloc-M=468mb, Available-M=12283mb, T=0s CPU=0s W=(2025-10-20 13:36:00)
STATS:: |   after  TraceGen: Prep : M=1886.18mb, Malloc-M=468mb, Available-M=12283mb, T=0s CPU=0s W=(2025-10-20 13:36:00)
STATS:: |   before TraceGen: Conversion : M=1886.18mb, Malloc-M=468mb, Available-M=12283mb, T=0s CPU=0s W=(2025-10-20 13:36:00)
STATS:: |   |   before TraceGen: Lifting : M=1886.18mb, Malloc-M=468mb, Available-M=12278mb, T=0s CPU=0s W=(2025-10-20 13:36:00)
STATS:: |   |   |   before TraceGen: Minimization : M=1886.18mb, Malloc-M=468mb, Available-M=12278mb, T=0s CPU=0s W=(2025-10-20 13:36:00)
STATS:: |   |   |   after  TraceGen: Minimization : M=1886.18mb, Malloc-M=468mb, Available-M=12278mb, T=0s CPU=0.01s W=(2025-10-20 13:36:00)
STATS:: |   |   after  TraceGen: Lifting : M=1886.18mb, Malloc-M=468mb, Available-M=12278mb, T=0s CPU=0.01s W=(2025-10-20 13:36:00)
STATS:: |   after  TraceGen: Conversion : M=1886.18mb, Malloc-M=468mb, Available-M=12278mb, T=0s CPU=0.01s W=(2025-10-20 13:36:00)
STATS:: |   before TraceGen: Analysis : M=1886.18mb, Malloc-M=468mb, Available-M=12278mb, T=0s CPU=0s W=(2025-10-20 13:36:00)
STATS:: |   after  TraceGen: Analysis : M=1886.18mb, Malloc-M=468mb, Available-M=12278mb, T=0s CPU=0s W=(2025-10-20 13:36:00)
STATS:: |   before TraceGen: Simulation : M=1886.18mb, Malloc-M=468mb, Available-M=12278mb, T=0s CPU=0s W=(2025-10-20 13:36:00)
STATS:: |   after  TraceGen: Simulation : M=1886.18mb, Malloc-M=468mb, Available-M=12171mb, T=0s CPU=0s W=(2025-10-20 13:36:00)
STATS:: |   before TraceGen: FSDBMerge : M=1886.18mb, Malloc-M=468mb, Available-M=12171mb, T=0s CPU=0s W=(2025-10-20 13:36:00)
STATS:: |   after  TraceGen: FSDBMerge : M=1886.18mb, Malloc-M=468mb, Available-M=12170mb, T=0s CPU=0.03s W=(2025-10-20 13:36:00)
STATS:: |   before TraceGen: Prep : M=1886.18mb, Malloc-M=468mb, Available-M=12148mb, T=0s CPU=0s W=(2025-10-20 13:36:01)
STATS:: |   after  TraceGen: Prep : M=1886.18mb, Malloc-M=468mb, Available-M=12148mb, T=0s CPU=0s W=(2025-10-20 13:36:01)
STATS:: |   before TraceGen: Simulation : M=1886.18mb, Malloc-M=468mb, Available-M=12148mb, T=0s CPU=0s W=(2025-10-20 13:36:01)
STATS:: |   after  TraceGen: Simulation : M=1886.18mb, Malloc-M=468mb, Available-M=12137mb, T=1s CPU=0s W=(2025-10-20 13:36:02)
STATS:: |   before TraceGen: FSDBMerge : M=1886.18mb, Malloc-M=468mb, Available-M=12136mb, T=0s CPU=0s W=(2025-10-20 13:36:02)
STATS:: |   after  TraceGen: FSDBMerge : M=1886.18mb, Malloc-M=468mb, Available-M=12136mb, T=0s CPU=0.01s W=(2025-10-20 13:36:02)
